county,geoid,pollutant,noncancer_air_risk,cancer_air_risk,combined_air_score
MAHNOMEN,270879401001,All pollutant sum,0.04,7.05e-7,0.0705
MAHNOMEN,270879401002,All pollutant sum,0.04,6.26e-7,0.0626
MAHNOMEN,270879401003,All pollutant sum,0.17,3.66e-6,0.366
MAHNOMEN,270879403001,All pollutant sum,0.03,5.41e-7,0.054099999999999995
MAHNOMEN,270879403002,All pollutant sum,0.02,7.61e-7,0.07609999999999999
MARSHALL,270890801001,All pollutant sum,0.02,2.9e-7,0.028999999999999995
MARSHALL,270890801002,All pollutant sum,0.03,3.6e-7,0.036
MARSHALL,270890801003,All pollutant sum,0.02,2.92e-7,0.0292
MARSHALL,270890802001,All pollutant sum,0.03,3.15e-7,0.0315
MARSHALL,270890802002,All pollutant sum,0.02,2.65e-7,0.0265
MARSHALL,270890802003,All pollutant sum,0.03,3.06e-7,0.0306
MARSHALL,270890803001,All pollutant sum,0.03,3.47e-7,0.0347
MARSHALL,270890803002,All pollutant sum,0.04,5.01e-7,0.0501
MARSHALL,270890803003,All pollutant sum,0.06,9.01e-7,0.0901
MARSHALL,270890804001,All pollutant sum,0.04,4.26e-7,0.04259999999999999
MARSHALL,270890804002,All pollutant sum,0.04,4.55e-7,0.04549999999999999
MARSHALL,270890804003,All pollutant sum,0.09,1.27e-6,0.12699999999999997
MARTIN,270917901001,All pollutant sum,0.1,4.33e-7,0.1
MARTIN,270917901002,All pollutant sum,0.13,7.94e-7,0.13
MARTIN,270917901003,All pollutant sum,0.12,1.44e-6,0.144
MARTIN,270917902001,All pollutant sum,0.1,5.51e-7,0.1
MARTIN,270917902002,All pollutant sum,0.13,5.36e-7,0.13
MARTIN,270917902003,All pollutant sum,0.14,1.07e-6,0.14
MARTIN,270917902004,All pollutant sum,0.13,9.09e-7,0.13
MARTIN,270917903001,All pollutant sum,0.13,6.5e-7,0.13
MARTIN,270917903002,All pollutant sum,0.16,1.33e-6,0.16
MARTIN,270917904001,All pollutant sum,0.1,4.01e-7,0.1
MARTIN,270917904002,All pollutant sum,0.3,1.91e-6,0.3
MARTIN,270917905001,All pollutant sum,0.17,1.98e-6,0.19799999999999998
MARTIN,270917905002,All pollutant sum,0.22,4.47e-6,0.447
MARTIN,270917905003,All pollutant sum,0.33,8e-6,0.7999999999999999
MARTIN,270917905004,All pollutant sum,0.13,1.59e-6,0.159
MARTIN,270917905005,All pollutant sum,0.18,2.86e-6,0.286
MARTIN,270917905006,All pollutant sum,0.43,1.04e-5,1.04
MARTIN,270917906001,All pollutant sum,0.18,2.85e-6,0.285
MARTIN,270917906002,All pollutant sum,0.21,3.05e-6,0.305
MARTIN,270917906003,All pollutant sum,0.3,6.5e-6,0.6499999999999999
MARTIN,270917906004,All pollutant sum,0.43,1.02e-5,1.02
MEEKER,270935601001,All pollutant sum,0.11,1.25e-6,0.125
MEEKER,270935601002,All pollutant sum,0.13,1.69e-6,0.16899999999999998
MEEKER,270935601003,All pollutant sum,0.2,3.38e-6,0.33799999999999997
MEEKER,270935601004,All pollutant sum,0.17,1.73e-6,0.173
MEEKER,270935602001,All pollutant sum,0.13,1.32e-6,0.132
MEEKER,270935602002,All pollutant sum,0.17,1.94e-6,0.19399999999999998
MEEKER,270935602003,All pollutant sum,0.2,1.44e-6,0.2
MEEKER,270935602004,All pollutant sum,0.11,1.18e-6,0.11799999999999998
MEEKER,270935602005,All pollutant sum,0.14,1.97e-6,0.197
MEEKER,270935603001,All pollutant sum,0.31,5.86e-6,0.586
MEEKER,270935603002,All pollutant sum,0.49,1.04e-5,1.04
MEEKER,270935603003,All pollutant sum,0.32,6.5e-6,0.6499999999999999
MEEKER,270935604001,All pollutant sum,0.21,3.45e-6,0.345
MEEKER,270935604002,All pollutant sum,0.18,2.98e-6,0.298
MEEKER,270935604003,All pollutant sum,0.46,9.03e-6,0.9029999999999999
MEEKER,270935605001,All pollutant sum,0.15,1.37e-6,0.15
MEEKER,270935605002,All pollutant sum,0.13,1.65e-6,0.165
MEEKER,270935605003,All pollutant sum,0.11,7.89e-7,0.11
MEEKER,270935605004,All pollutant sum,0.11,1.29e-6,0.12899999999999998
MEEKER,270935606001,All pollutant sum,0.29,5.42e-6,0.5419999999999999
MEEKER,270935606002,All pollutant sum,0.07,6.37e-7,0.07
MEEKER,270935606003,All pollutant sum,0.09,1.28e-6,0.128
MILLE LACS,270951704001,All pollutant sum,0.07,1.33e-6,0.13299999999999998
MILLE LACS,270951704002,All pollutant sum,0.07,1.39e-6,0.13899999999999998
MILLE LACS,270951704003,All pollutant sum,0.07,1.15e-6,0.11499999999999999
MILLE LACS,270951705001,All pollutant sum,0.07,1.25e-6,0.125
MILLE LACS,270951705002,All pollutant sum,0.14,3.2e-6,0.31999999999999995
MILLE LACS,270951705003,All pollutant sum,0.13,2.93e-6,0.293
MILLE LACS,270951706001,All pollutant sum,0.08,1.65e-6,0.165
MILLE LACS,270951706002,All pollutant sum,0.06,1.13e-6,0.11299999999999999
MILLE LACS,270951707001,All pollutant sum,0.12,2.51e-6,0.251
MILLE LACS,270951707002,All pollutant sum,0.29,6.03e-6,0.603
MILLE LACS,270951707003,All pollutant sum,0.16,3.56e-6,0.3559999999999999
MILLE LACS,270959701001,All pollutant sum,0.04,9.63e-7,0.09629999999999998
MILLE LACS,270959701002,All pollutant sum,0.03,7.52e-7,0.07519999999999999
MILLE LACS,270959701003,All pollutant sum,0.03,7.6e-7,0.076
MILLE LACS,270959702001,All pollutant sum,0.03,7.4e-7,0.074
MILLE LACS,270959702002,All pollutant sum,0.05,1.2e-6,0.11999999999999998
MILLE LACS,270959703001,All pollutant sum,0.03,7.06e-7,0.0706
MILLE LACS,270959703002,All pollutant sum,0.04,6.79e-7,0.06789999999999999
MORRISON,270977801001,All pollutant sum,0.04,6.76e-7,0.0676
MORRISON,270977801002,All pollutant sum,0.04,1.12e-6,0.112
MORRISON,270977801003,All pollutant sum,0.04,9.34e-7,0.09339999999999998
MORRISON,270977802001,All pollutant sum,0.04,7.15e-7,0.0715
MORRISON,270977802002,All pollutant sum,0.05,6.3e-7,0.063
MORRISON,270977802003,All pollutant sum,0.06,9.19e-7,0.0919
MORRISON,270977802004,All pollutant sum,0.06,9.52e-7,0.09519999999999999
MORRISON,270977803001,All pollutant sum,0.06,7.39e-7,0.0739
MORRISON,270977803002,All pollutant sum,0.08,1.36e-6,0.13599999999999998
MORRISON,270977803003,All pollutant sum,0.09,1.32e-6,0.132
MORRISON,270977803004,All pollutant sum,0.15,3.04e-6,0.304
MORRISON,270977803005,All pollutant sum,0.09,1.25e-6,0.125
MORRISON,270977804001,All pollutant sum,0.05,5.67e-7,0.0567
MORRISON,270977804002,All pollutant sum,0.04,5.22e-7,0.0522
MORRISON,270977804003,All pollutant sum,0.04,5.49e-7,0.05489999999999999
MORRISON,270977805001,All pollutant sum,0.04,5.07e-7,0.050699999999999995
MORRISON,270977805002,All pollutant sum,0.06,6.45e-7,0.06449999999999999
MORRISON,270977805003,All pollutant sum,0.07,7.53e-7,0.07529999999999999
MORRISON,270977805004,All pollutant sum,0.09,1.08e-6,0.108
MORRISON,270977806001,All pollutant sum,0.15,2.84e-6,0.284
MORRISON,270977806002,All pollutant sum,0.27,5.76e-6,0.576
MORRISON,270977806003,All pollutant sum,0.2,4.14e-6,0.414
MORRISON,270977806004,All pollutant sum,0.28,4.85e-6,0.485
MORRISON,270977806005,All pollutant sum,0.26,5.21e-6,0.521
MORRISON,270977807001,All pollutant sum,0.18,3.15e-6,0.31499999999999995
MORRISON,270977807002,All pollutant sum,0.24,3.71e-6,0.371
MORRISON,270977808001,All pollutant sum,0.08,9.68e-7,0.0968
MORRISON,270977808002,All pollutant sum,0.09,1.15e-6,0.11499999999999999
MORRISON,270977808003,All pollutant sum,0.06,7.59e-7,0.0759
MORRISON,270977808004,All pollutant sum,0.07,1e-6,0.09999999999999999
MOWER,270990001001,All pollutant sum,0.67,1.51e-5,1.5099999999999998
MOWER,270990002001,All pollutant sum,0.34,9.22e-6,0.9219999999999999
MOWER,270990002002,All pollutant sum,0.31,8.55e-6,0.8549999999999999
MOWER,270990002003,All pollutant sum,0.28,7.95e-6,0.7949999999999999
MOWER,270990003001,All pollutant sum,0.61,1.71e-5,1.7099999999999997
MOWER,270990003002,All pollutant sum,0.72,1.88e-5,1.88
MOWER,270990003003,All pollutant sum,0.66,1.77e-5,1.7699999999999998
MOWER,270990003004,All pollutant sum,0.55,1.58e-5,1.58
MOWER,270990003005,All pollutant sum,0.56,1.55e-5,1.55
MOWER,270990004101,All pollutant sum,0.62,1.54e-5,1.54
MOWER,270990004102,All pollutant sum,0.53,1.35e-5,1.3499999999999999
MOWER,270990004103,All pollutant sum,0.62,1.5e-5,1.5
MOWER,270990004104,All pollutant sum,0.35,9.13e-6,0.913
MOWER,270990004105,All pollutant sum,0.21,4.87e-6,0.48699999999999993
MOWER,270990004106,All pollutant sum,0.47,1.21e-5,1.2099999999999997
MOWER,270990006001,All pollutant sum,0.44,1.14e-5,1.14
MOWER,270990006002,All pollutant sum,0.35,8.85e-6,0.8849999999999999
MOWER,270990008001,All pollutant sum,0.32,9.1e-6,0.9099999999999998
MOWER,270990008002,All pollutant sum,0.53,1.48e-5,1.48
MOWER,270990008003,All pollutant sum,0.43,1.22e-5,1.22
MOWER,270990008004,All pollutant sum,0.32,8.39e-6,0.8389999999999999
MOWER,270990009001,All pollutant sum,0.15,3.52e-6,0.352
MOWER,270990009002,All pollutant sum,0.13,2.72e-6,0.27199999999999996
MOWER,270990010001,All pollutant sum,0.1,1.72e-6,0.172
MOWER,270990010002,All pollutant sum,0.32,6.79e-6,0.6789999999999999
MOWER,270990010003,All pollutant sum,0.09,1.9e-6,0.18999999999999997
MOWER,270990012001,All pollutant sum,0.07,1.65e-6,0.165
MOWER,270990012002,All pollutant sum,0.08,1.61e-6,0.161
MOWER,270990013001,All pollutant sum,0.05,5.23e-7,0.0523
MOWER,270990013002,All pollutant sum,0.07,1.16e-6,0.11599999999999998
MOWER,270990013003,All pollutant sum,0.05,7.24e-7,0.07239999999999999
MOWER,270990013004,All pollutant sum,0.06,6.09e-7,0.060899999999999996
MOWER,270990014001,All pollutant sum,0.06,2.98e-6,0.298
MOWER,270990014002,All pollutant sum,0.06,2.13e-6,0.21299999999999997
MURRAY,271019001001,All pollutant sum,0.04,3.51e-7,0.04
MURRAY,271019001002,All pollutant sum,0.04,3.1e-7,0.04
MURRAY,271019002001,All pollutant sum,0.05,4.52e-7,0.05
MURRAY,271019002002,All pollutant sum,0.05,5.29e-7,0.0529
MURRAY,271019002003,All pollutant sum,0.05,4.03e-7,0.05
MURRAY,271019003001,All pollutant sum,0.04,3.6e-7,0.04
MURRAY,271019003002,All pollutant sum,0.05,5.36e-7,0.0536
MURRAY,271019003003,All pollutant sum,0.04,4.63e-7,0.046299999999999994
NICOLLET,271034801001,All pollutant sum,0.06,8.64e-7,0.08639999999999999
NICOLLET,271034801002,All pollutant sum,0.09,8.74e-7,0.09
NICOLLET,271034801003,All pollutant sum,0.05,7.23e-7,0.07229999999999999
NICOLLET,271034802001,All pollutant sum,0.11,9.13e-7,0.11
NICOLLET,271034802002,All pollutant sum,0.15,2.34e-6,0.23399999999999999
NICOLLET,271034802003,All pollutant sum,0.1,9.86e-7,0.1
NICOLLET,271034802004,All pollutant sum,0.09,1.1e-6,0.11
NICOLLET,271034803001,All pollutant sum,0.22,4.45e-6,0.44499999999999995
NICOLLET,271034803002,All pollutant sum,0.2,4e-6,0.39999999999999997
NICOLLET,271034803003,All pollutant sum,0.27,6.08e-6,0.608
NICOLLET,271034804001,All pollutant sum,0.14,2.68e-6,0.268
NICOLLET,271034804002,All pollutant sum,0.16,3.18e-6,0.318
NICOLLET,271034804003,All pollutant sum,0.31,7.44e-6,0.7439999999999999
NICOLLET,271034805011,All pollutant sum,0.68,3.14e-5,3.1399999999999997
NICOLLET,271034805012,All pollutant sum,0.33,9.98e-6,0.9979999999999999
NICOLLET,271034805013,All pollutant sum,0.49,1.93e-5,1.93
NICOLLET,271034805021,All pollutant sum,0.46,1.39e-5,1.39
NICOLLET,271034806001,All pollutant sum,0.61,1.97e-5,1.97
NICOLLET,271034806002,All pollutant sum,0.64,2.01e-5,2.01
NICOLLET,271034806003,All pollutant sum,0.67,2.16e-5,2.1599999999999997
NICOLLET,271034806004,All pollutant sum,0.55,1.78e-5,1.7799999999999998
NOBLES,271051051001,All pollutant sum,0.06,3.9e-7,0.06
NOBLES,271051051002,All pollutant sum,0.05,3.07e-7,0.05
NOBLES,271051051003,All pollutant sum,0.07,7.4e-7,0.074
NOBLES,271051051004,All pollutant sum,0.08,8.17e-7,0.0817
NOBLES,271051052001,All pollutant sum,0.08,5.36e-7,0.08
NOBLES,271051052002,All pollutant sum,0.07,4.88e-7,0.07
NOBLES,271051052003,All pollutant sum,0.11,1.58e-6,0.15799999999999997
NOBLES,271051053001,All pollutant sum,0.05,4.17e-7,0.05
NOBLES,271051053002,All pollutant sum,0.06,3.47e-7,0.06
NOBLES,271051053003,All pollutant sum,0.08,5.28e-7,0.08
NOBLES,271051054001,All pollutant sum,0.12,1.96e-6,0.19599999999999998
NOBLES,271051054002,All pollutant sum,0.24,6.15e-6,0.615
NOBLES,271051054003,All pollutant sum,0.26,6.81e-6,0.6809999999999999
NOBLES,271051054004,All pollutant sum,0.29,7.58e-6,0.758
NOBLES,271051055001,All pollutant sum,0.12,1.91e-6,0.19099999999999998
NOBLES,271051055002,All pollutant sum,0.29,6.94e-6,0.694
NOBLES,271051055003,All pollutant sum,0.26,6.01e-6,0.601
NOBLES,271051056001,All pollutant sum,0.11,1.94e-6,0.19399999999999998
NOBLES,271051056002,All pollutant sum,0.1,2.25e-6,0.22499999999999998
NOBLES,271051056003,All pollutant sum,0.2,5.54e-6,0.5539999999999999
NOBLES,271051056004,All pollutant sum,0.13,3.14e-6,0.314
NOBLES,271051056005,All pollutant sum,0.21,5.78e-6,0.578
NORMAN,271079601001,All pollutant sum,0.03,4.19e-7,0.04189999999999999
NORMAN,271079601002,All pollutant sum,0.03,4.01e-7,0.0401
NORMAN,271079601003,All pollutant sum,0.03,5.22e-7,0.0522
NORMAN,271079601004,All pollutant sum,0.03,4.18e-7,0.0418
NORMAN,271079602001,All pollutant sum,0.03,3.29e-7,0.0329
NORMAN,271079602002,All pollutant sum,0.03,3.93e-7,0.039299999999999995
NORMAN,271079603001,All pollutant sum,0.04,4.88e-7,0.048799999999999996
NORMAN,271079603002,All pollutant sum,0.05,6.98e-7,0.0698
NORMAN,271079603003,All pollutant sum,0.1,1.92e-6,0.19199999999999998
OLMSTED,271090001001,All pollutant sum,0.53,2.56e-5,2.5599999999999996
OLMSTED,271090001002,All pollutant sum,0.63,2.87e-5,2.8699999999999997
OLMSTED,271090002001,All pollutant sum,0.5,2.98e-5,2.9799999999999995
OLMSTED,271090002002,All pollutant sum,0.53,4.19e-5,4.1899999999999995
OLMSTED,271090002003,All pollutant sum,0.74,1.14e-4,11.4
OLMSTED,271090002004,All pollutant sum,0.51,2.88e-5,2.8799999999999994
OLMSTED,271090002005,All pollutant sum,0.57,4.9e-5,4.8999999999999995
OLMSTED,271090003001,All pollutant sum,0.56,2.61e-5,2.61
OLMSTED,271090003002,All pollutant sum,0.49,2.54e-5,2.54
OLMSTED,271090003003,All pollutant sum,0.49,2.51e-5,2.51
OLMSTED,271090004001,All pollutant sum,0.41,2.24e-5,2.2399999999999998
OLMSTED,271090004002,All pollutant sum,0.39,2.25e-5,2.25
OLMSTED,271090004003,All pollutant sum,0.39,2.2e-5,2.1999999999999997
OLMSTED,271090005001,All pollutant sum,0.52,2.48e-5,2.48
OLMSTED,271090005002,All pollutant sum,0.54,2.57e-5,2.57
OLMSTED,271090005003,All pollutant sum,0.51,2.4e-5,2.4
OLMSTED,271090006001,All pollutant sum,0.5,3.12e-5,3.1199999999999997
OLMSTED,271090006002,All pollutant sum,0.56,2.84e-5,2.84
OLMSTED,271090006003,All pollutant sum,0.47,2.74e-5,2.7399999999999998
OLMSTED,271090006004,All pollutant sum,0.37,2.68e-5,2.6799999999999997
OLMSTED,271090006005,All pollutant sum,0.49,2.64e-5,2.64
OLMSTED,271090009011,All pollutant sum,0.43,5.34e-5,5.339999999999999
OLMSTED,271090009012,All pollutant sum,0.49,8.54e-5,8.54
OLMSTED,271090009013,All pollutant sum,0.32,5.38e-5,5.38
OLMSTED,271090009014,All pollutant sum,0.21,3.54e-5,3.5399999999999996
OLMSTED,271090009021,All pollutant sum,0.39,4.81e-5,4.81
OLMSTED,271090009022,All pollutant sum,0.29,3.78e-5,3.7799999999999994
OLMSTED,271090009023,All pollutant sum,0.24,3.62e-5,3.6199999999999997
OLMSTED,271090009031,All pollutant sum,0.17,2.47e-5,2.4699999999999998
OLMSTED,271090009032,All pollutant sum,0.24,4.58e-5,4.58
OLMSTED,271090010001,All pollutant sum,0.47,2.63e-5,2.63
OLMSTED,271090010002,All pollutant sum,0.42,2.98e-5,2.9799999999999995
OLMSTED,271090010003,All pollutant sum,0.32,2.32e-5,2.32
OLMSTED,271090010004,All pollutant sum,0.48,2.4e-5,2.4
OLMSTED,271090011001,All pollutant sum,0.42,2.11e-5,2.11
OLMSTED,271090011002,All pollutant sum,0.28,1.72e-5,1.72
OLMSTED,271090011003,All pollutant sum,0.24,1.62e-5,1.6199999999999999
OLMSTED,271090012011,All pollutant sum,0.23,1.38e-5,1.38
OLMSTED,271090012012,All pollutant sum,0.41,2.07e-5,2.07
OLMSTED,271090012013,All pollutant sum,0.27,1.73e-5,1.73
OLMSTED,271090012021,All pollutant sum,0.42,2.16e-5,2.1599999999999997
OLMSTED,271090012022,All pollutant sum,0.2,1.34e-5,1.3399999999999999
OLMSTED,271090012023,All pollutant sum,0.16,1.14e-5,1.14
OLMSTED,271090012031,All pollutant sum,0.08,7.24e-6,0.724
OLMSTED,271090012032,All pollutant sum,0.11,8.9e-6,0.8899999999999999
OLMSTED,271090012033,All pollutant sum,0.11,8.42e-6,0.842
OLMSTED,271090013011,All pollutant sum,0.29,1.51e-5,1.5099999999999998
OLMSTED,271090013012,All pollutant sum,0.4,2.03e-5,2.03
OLMSTED,271090013021,All pollutant sum,0.21,1.19e-5,1.19
OLMSTED,271090013022,All pollutant sum,0.29,1.54e-5,1.54
OLMSTED,271090013023,All pollutant sum,0.17,9.86e-6,0.986
OLMSTED,271090014011,All pollutant sum,0.47,2.53e-5,2.53
OLMSTED,271090014012,All pollutant sum,0.47,2.42e-5,2.4199999999999995
OLMSTED,271090014013,All pollutant sum,0.59,3.08e-5,3.08
OLMSTED,271090014014,All pollutant sum,0.45,2.24e-5,2.2399999999999998
OLMSTED,271090014021,All pollutant sum,0.18,1.22e-5,1.22
OLMSTED,271090014022,All pollutant sum,0.3,1.84e-5,1.8399999999999999
OLMSTED,271090014023,All pollutant sum,0.39,2.16e-5,2.1599999999999997
OLMSTED,271090014024,All pollutant sum,0.19,1.39e-5,1.39
OLMSTED,271090015011,All pollutant sum,0.47,3.33e-5,3.33
OLMSTED,271090015012,All pollutant sum,0.49,2.86e-5,2.86
OLMSTED,271090015013,All pollutant sum,0.44,2.96e-5,2.96
OLMSTED,271090015021,All pollutant sum,0.45,2.93e-5,2.9299999999999997
OLMSTED,271090015022,All pollutant sum,0.38,2.82e-5,2.82
OLMSTED,271090015031,All pollutant sum,0.42,3.59e-5,3.5899999999999994
OLMSTED,271090015032,All pollutant sum,0.41,3.26e-5,3.26
OLMSTED,271090016011,All pollutant sum,0.44,4.85e-5,4.85
OLMSTED,271090016012,All pollutant sum,0.42,5.53e-5,5.529999999999999
OLMSTED,271090016013,All pollutant sum,0.66,9.88e-5,9.879999999999999
OLMSTED,271090016021,All pollutant sum,0.92,1.66e-4,16.599999999999998
OLMSTED,271090016022,All pollutant sum,0.69,1.25e-4,12.5
OLMSTED,271090016031,All pollutant sum,0.46,7.45e-5,7.449999999999999
OLMSTED,271090016032,All pollutant sum,0.21,3.78e-5,3.7799999999999994
OLMSTED,271090016033,All pollutant sum,0.5,8.96e-5,8.959999999999999
OLMSTED,271090017011,All pollutant sum,0.53,2.94e-5,2.94
OLMSTED,271090017012,All pollutant sum,0.51,2.93e-5,2.9299999999999997
OLMSTED,271090017013,All pollutant sum,0.53,2.96e-5,2.96
OLMSTED,271090017014,All pollutant sum,0.43,2.61e-5,2.61
OLMSTED,271090017021,All pollutant sum,0.38,3.96e-5,3.9599999999999995
OLMSTED,271090017022,All pollutant sum,0.46,3.47e-5,3.47
OLMSTED,271090017023,All pollutant sum,0.51,3.2e-5,3.1999999999999997
OLMSTED,271090017024,All pollutant sum,0.44,3.44e-5,3.44
OLMSTED,271090017031,All pollutant sum,0.29,2.47e-5,2.4699999999999998
OLMSTED,271090017032,All pollutant sum,0.34,5.42e-5,5.42
OLMSTED,271090018001,All pollutant sum,0.11,5.32e-6,0.5319999999999999
OLMSTED,271090018002,All pollutant sum,0.16,5.86e-6,0.586
OLMSTED,271090018003,All pollutant sum,0.13,5.14e-6,0.5139999999999999
OLMSTED,271090019001,All pollutant sum,0.11,1.28e-5,1.2799999999999998
OLMSTED,271090019002,All pollutant sum,0.07,5.86e-6,0.586
OLMSTED,271090019003,All pollutant sum,0.16,1.96e-5,1.9599999999999997
OLMSTED,271090019004,All pollutant sum,0.19,3.41e-5,3.41
OLMSTED,271090019005,All pollutant sum,0.14,2.47e-5,2.4699999999999998
OLMSTED,271090020001,All pollutant sum,0.07,1.1e-5,1.0999999999999999
OLMSTED,271090020002,All pollutant sum,0.09,1e-5,1
OLMSTED,271090020003,All pollutant sum,0.1,1.63e-5,1.63
OLMSTED,271090020004,All pollutant sum,0.12,1.79e-5,1.79
OLMSTED,271090020005,All pollutant sum,0.07,1.09e-5,1.09
OLMSTED,271090021001,All pollutant sum,0.18,6.21e-6,0.6209999999999999
OLMSTED,271090021002,All pollutant sum,0.12,7.08e-6,0.708
OLMSTED,271090021003,All pollutant sum,0.33,8.49e-6,0.849
OLMSTED,271090021004,All pollutant sum,0.16,7.52e-6,0.7519999999999999
OLMSTED,271090021005,All pollutant sum,0.15,7.33e-6,0.733
OLMSTED,271090022001,All pollutant sum,0.06,4.26e-6,0.42599999999999993
OLMSTED,271090022002,All pollutant sum,0.05,2.82e-6,0.282
OLMSTED,271090022003,All pollutant sum,0.09,1.27e-5,1.27
OLMSTED,271090022004,All pollutant sum,0.09,6.52e-6,0.652
OLMSTED,271090023001,All pollutant sum,0.43,3.34e-5,3.3399999999999994
OLMSTED,271090023002,All pollutant sum,1.32,2.53e-4,25.3
OLMSTED,271090023003,All pollutant sum,0.51,6.29e-5,6.289999999999999
OLMSTED,271090023004,All pollutant sum,0.32,5.93e-5,5.93
OLMSTED,271090023005,All pollutant sum,0.79,1.23e-4,12.299999999999999
OTTER TAIL,271119601021,All pollutant sum,0.05,5.24e-7,0.052399999999999995
OTTER TAIL,271119601022,All pollutant sum,0.05,8.2e-7,0.08199999999999999
OTTER TAIL,271119601031,All pollutant sum,0.04,7.89e-7,0.0789
OTTER TAIL,271119601032,All pollutant sum,0.04,8.57e-7,0.0857
OTTER TAIL,271119601033,All pollutant sum,0.03,7.24e-7,0.07239999999999999
OTTER TAIL,271119603001,All pollutant sum,0.03,6.12e-7,0.0612
OTTER TAIL,271119603002,All pollutant sum,0.05,9.05e-7,0.0905
OTTER TAIL,271119603003,All pollutant sum,0.05,8.92e-7,0.08919999999999999
OTTER TAIL,271119604001,All pollutant sum,0.04,7.06e-7,0.0706
OTTER TAIL,271119604002,All pollutant sum,0.03,6.4e-7,0.064
OTTER TAIL,271119605001,All pollutant sum,0.09,1.38e-6,0.13799999999999998
OTTER TAIL,271119605002,All pollutant sum,0.19,3.19e-6,0.31899999999999995
OTTER TAIL,271119605003,All pollutant sum,0.21,3.84e-6,0.38399999999999995
OTTER TAIL,271119605004,All pollutant sum,0.07,5.74e-7,0.07
OTTER TAIL,271119606001,All pollutant sum,0.04,6.54e-7,0.0654
OTTER TAIL,271119606002,All pollutant sum,0.14,7.41e-7,0.14
OTTER TAIL,271119606003,All pollutant sum,1.02,1.3e-6,1.02
OTTER TAIL,271119606004,All pollutant sum,0.12,7.42e-7,0.12
OTTER TAIL,271119607001,All pollutant sum,0.03,5.78e-7,0.0578
OTTER TAIL,271119607002,All pollutant sum,0.03,5.58e-7,0.055799999999999995
OTTER TAIL,271119608001,All pollutant sum,0.05,6.81e-7,0.0681
OTTER TAIL,271119608002,All pollutant sum,0.04,6.4e-7,0.064
