air_monitor,site_catid,aqs_id,date,day_obs,mean_24hr,pollutant,latitude,longitude,max_8hr,range_of_24hr_mean,year,month,day,temp_f_sunup_max,temp_f_max,temp_f_sunup_avg,temp_f_avg,temp_f_morning_avg,temp_f_afternoon_avg,temp_f_sunup_min,temp_f_min,temp_f_sunup_range,temp_f_range,winddir_mode,winddir_sunup_mode,wind_calm,wind_from_n,wind_from_ne,wind_from_e,wind_from_se,wind_from_s,wind_from_sw,wind_from_w,wind_from_nw,windspd_mph_avg,windspd_mph_med,windspd_mph_sunup_avg,windspd_mph_sunup_med,precip_in_sum,precip_in_sunup_sum,precip_in_night_sum,precip_hrs_duration,precip_hrs_duration_sunup,rh_avg,rh_sunup_avg,dewpoint_f_avg,dewpoint_f_sunup_avg,visibility_miles_avg,visibility_miles_min,visibility_miles_sunup_avg,visibility_miles_sunup_min,cloud_cover_sunup_avg,cloud_cover_avg,overcast_sunup_mode,overcast_mode,month_avg_tempf_max,month_avg_tempf_sunup_max,month_tempf_avg,month_tempf_avg_sunup_avg,winddir_prevday_mode,winddir_prev_2day_mode,wind_shift_to_north,precip_prevday_in_sum,precip_prevnight_in_sum,temp_prevday_f_max,temp_prevday_f_avg,temp_24hr_change_f_max,temp_24hr_change_f_avg,temp_prev3days_avg_f_max,temp_3day_change_f_max,temp_prev30_avg_temp_max,temp_prev30_avg_temp_avg,temp_prevmonth_avg_f_max,temp_prevmonth_avg_f_avg,temp_prevmonth_change_f_max,temp_prevmonth_change_f_avg,temp_change_from_site_avg_max,temp_change_from_site_avg_sunup_max,temp_change_from_site_avg,temp_change_from_site_sunup_avg,parcel_start_date,traj_hourz,receptor_heights,origin_heights,origin_coords,parcel_rain,parcel_rh,parcel_sunflux,background_24hr_ozone_17z_ppb_med,background_24hr_pm25_17z_med,background_24hr_ozone_17z_ppb_mean,background_24hr_pm25_17z_mean,nearest_o3_monitor_miles,nearest_pm_monitor_miles
Anoka Airport,27-003-1002,27-003-1002,2010-01-27,24,33.833,OZONE,45.13768,-93.207615,39.25,"33.8, 33.8",2010,1,27,8.96,10.07,5.652,6.471666666666667,5.118333333333333,5.194,3.52,3.28,5.440000000000001,6.790000000000001,W,W,0,0,0,0,0,0,0,1,0,11.29875,9.425,8.78,8.195,0,0,0,0,0,69.625,73.1,-1.4216666666666666,-1.105,9.98125,9.85,10,10,0.06,0.23,Clear,Clear,23.695,18.73,15.558125,13.118,NW,W,FALSE,0,0,18.84,11.844583333333334,-8.77,-5.372916666666668,19.345208333333332,-12.873541666666664,21.424827586206895,13.958261494252874,21.664827586206897,13.980459770114942,-11.594827586206897,-7.5087931034482756,-13.625,-9.77,-9.086458333333333,-7.466,2010-01-26,17,"10, 250, 500","30.2, 435.8, 417.7","46.665, -101.728; 52.586, -108.815; 54.082, -107.329",0,60,295.6,30,5.7,30.166666666666668,7.3,39,47
Anoka Airport,27-003-1002,27-003-1002,2010-01-28,24,31.292,OZONE,45.13768,-93.207615,36.12,"31.3, 31.3",2010,1,28,2.62,6.53,0.323,2.495833333333333,0.5066666666666667,-0.35800000000000004,-1.04,-1.04,3.66,7.57,W,W,0,0.1,0,0,0,0,0,0.6,0.3,8.638333333333334,9.59,9.142,9.59,0,0,0,0,0,63.375,67.8,-7.28875,-7.903,9.953333333333333,9.49,9.899000000000001,9.49,0.4,0.19,Clear,Clear,23.695,18.73,15.558125,13.118,W,NW,FALSE,0,0,10.07,6.471666666666667,-3.54,-3.9758333333333336,9.158125,-6.6622916666666665,20.923448275862068,13.510244252873562,21.424827586206895,13.958261494252874,-14.894827586206894,-11.46242816091954,-17.165,-16.11,-13.062291666666667,-12.795,2010-01-27,17,"10, 250, 500","868.4, 886.4, 1257","51.706, -102.362; 53.642, -100.602; 54.696, -99.621",0,68.3,172.4,32,1.1,31.466666666666665,1.1,212,286
Anoka Airport,27-003-1002,27-003-1002,2010-01-29,24,10.375,OZONE,45.13768,-93.207615,30.25,"10.4, 10.4",2010,1,29,5.74,10.02,-4.322,0.7404166666666666,-5.78,-5.332,-8.06,-8.06,13.8,18.08,Calm,Calm,0.7,0,0,0,0,0.1,0,0,0,3.7413636363636362,3.3049999999999997,3.0875,2.685,0,0,0,0,0,67.58333333333333,77.1,-7.795,-9.8,9.96125,9.76,9.924,9.76,0.01,0.01,Clear,Clear,23.695,18.73,15.558125,13.118,W,W,FALSE,0,0,6.53,2.495833333333333,3.4899999999999993,-1.7554166666666666,4.48375,-3.743333333333333,20.658620689655173,13.207959770114941,20.923448275862068,13.510244252873562,-10.903448275862068,-12.769827586206896,-13.675,-12.99,-14.817708333333334,-17.44,2010-01-28,17,"10, 250, 500","0.1, 302.1, 568.5","44.354, -94.727; 44.696, -95.693; 45.603, -96.86",0,68.2,476.2,32.6,5.5,34.36666666666667,5.433333333333334,60,18
Anoka Airport,27-003-1002,27-003-1002,2010-01-30,24,9.875,OZONE,45.13768,-93.207615,28.5,"9.9, 9.9",2010,1,30,10.23,18.13,0.05100000000000001,5.392916666666666,-1.295,-0.7080000000000001,-4.98,-4.98,15.21,23.11,Calm,Calm,0.8,0,0,0,0,0.1,0,0,0,3.686086956521739,3.96,3.531111111111111,3.96,0,0,0,0,0,66.20833333333333,74.6,-4.067916666666667,-6.235,9.8325,9.32,9.652000000000001,9.32,0.28,0.3,Clear,Clear,23.695,18.73,15.558125,13.118,Calm,W,FALSE,0,0,10.02,0.7404166666666666,8.11,4.6525,1.6181249999999998,3.7747916666666663,21.054137931034482,13.298635057471264,20.658620689655173,13.207959770114941,-2.528620689655174,-7.815043103448275,-5.565000000000001,-8.5,-10.165208333333334,-13.067,2010-01-29,17,"10, 250, 500","0, 49.6, 316.5","43.739, -92.331; 42.61, -92.644; 41.523, -93.899",0,62.9,514,28.9,24.3,29.066666666666666,23.333333333333332,106,14
Anoka Airport,27-003-1002,27-003-1002,2010-01-31,24,27.792,OZONE,45.13768,-93.207615,33.88,"27.8, 27.8",2010,1,31,9.19,15.39,5.726,9.621666666666666,6.0633333333333335,4.866,3.06,3.06,6.129999999999999,12.33,W,NW,0,0,0,0,0,0,0,0.5,0.5,5.647083333333334,5.58,6.289,6.08,0,0,0,0,0,68.91666666666667,75,1.31125,-0.51,9.8875,9.59,9.788,9.59,0.51,0.45,Clear,Clear,23.695,18.73,15.558125,13.118,Calm,Calm,FALSE,0,0,18.13,5.392916666666666,-2.7399999999999984,4.22875,3.0666666666666664,6.555,21.61448275862069,13.963433908045976,21.054137931034482,13.298635057471264,-5.664137931034482,-3.676968390804598,-8.305,-9.540000000000001,-5.936458333333334,-7.392,2010-01-30,17,"10, 250, 500","83.8, 716.4, 890.9","49.063, -96.773; 51.003, -94.543; 51.428, -95.673",0,48,346.7,37,18.6,35.7,17.96666666666667,147,159
Anoka Airport,27-003-1002,27-003-1002,2010-02-01,24,21.042,OZONE,45.13768,-93.207615,32.12,"21, 21",2010,2,1,12.34,15.56,8.1725,9.0475,6.3566666666666665,8.542,4.3,3.2,8.04,12.36,Calm,Calm,0.75,0,0,0.25,0,0,0,0,0,4.6825,3.6999999999999997,3.8041666666666667,3.6999999999999997,0.0104,0.0021,0.0083,1,0,73.66666666666667,70.66666666666667,2.3016666666666667,0.5791666666666666,7.814166666666667,2,9.066666666666666,2.32,0.69,0.6,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,W,Calm,FALSE,0,0,15.39,9.621666666666666,0.16999999999999993,-0.5741666666666667,7.507291666666666,1.5402083333333332,21.915862068965517,14.567298850574712,21.61448275862069,13.963433908045976,-6.054482758620688,-4.915933908045977,-11.72,-12.855,-10.122916666666669,-11.085833333333333,2010-01-31,17,"10, 250, 500","44.9, 547.5, 684.2","47.537, -93.705; 47.121, -93.069; 46.567, -93.313",0,71.1,393.8,34,1.6,33.666666666666664,3.5999999999999996,73,41
Anoka Airport,27-003-1002,27-003-1002,2010-02-02,24,34.667,OZONE,45.13768,-93.207615,36.62,"34.7, 34.7",2010,2,2,18.03,20.69,14.6675,15.952083333333333,14.37,13.921999999999999,12.67,12.67,5.360000000000001,8.020000000000001,NE,Calm,0.5,0.25,0.08333333333333333,0,0,0,0,0,0.16666666666666666,5.668333333333333,5.65,4.994166666666667,5.02,0.013999999999999999,0.0021,0.011899999999999999,1,0,79.66666666666667,82.66666666666667,10.7375,10.340833333333334,6.045,2.89,5.778333333333333,2.89,0.98,0.81,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,W,FALSE,0.0104,0.0083,15.56,9.0475,5.130000000000001,6.904583333333333,9.334583333333333,6.6175,22.35137931034483,15.279798850574712,21.915862068965517,14.567298850574712,-1.2258620689655153,1.3847844827586204,-6.59,-7.164999999999999,-3.2183333333333355,-4.590833333333332,2010-02-01,17,"10, 250, 500","0, 18.2, 99.8","45.934, -92.141; 44.796, -90.854; 44.321, -90.664",0,68.2,301.2,22.7,10,25.366666666666667,9.5,76,58
Anoka Airport,27-003-1002,27-003-1002,2010-02-03,24,9.75,OZONE,45.13768,-93.207615,33.88,"9.8, 9.8",2010,2,3,16.72,22.18,3.91,9.599166666666667,1.5866666666666667,1.002,-2.51,-2.51,19.229999999999997,24.689999999999998,Calm,Calm,0.8333333333333334,0,0,0,0.08333333333333333,0.08333333333333333,0,0,0,4.005833333333333,3.41,3.215,2.84,0,0,0,0,0,80.04166666666667,84,4.5841666666666665,0.17916666666666672,9.1154166666666665,4.06,8.498333333333333,4.06,0.31,0.38,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,NE,Calm,FALSE,0.013999999999999999,0.011899999999999999,20.69,15.952083333333333,1.4899999999999984,-6.352916666666665,12.499791666666667,-2.900625,22.806896551724137,15.701882183908046,22.35137931034483,15.279798850574712,-0.1713793103448289,-5.680632183908045,-5.100000000000001,-8.475000000000001,-9.571250000000001,-15.348333333333333,2010-02-02,17,"10, 250, 500","194.9, 1029, 1603.2","46.899, -94.952; 47.84, -97.221; 49.564, -98.681",0,75.5,251,34,5,35.4,6.1,65,42
Anoka Airport,27-003-1002,27-003-1002,2010-02-04,24,22.833,OZONE,45.13768,-93.207615,26.5,"22.8, 22.8",2010,2,4,26.82,28.09,22.746666666666666,23.37875,21.163333333333334,23.29,20.59,20.01,6.23,8.079999999999998,Calm,Calm,0.6666666666666666,0,0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0,0,0,5.120416666666666,5.65,4.234166666666667,4.285,0.0066,0.0021,0.0045,0,0,83.375,83,19.06125,18.3675,5.4125,0.72,5.1375,2.31,0.98,0.98,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,NE,FALSE,0,0,22.18,9.599166666666667,5.91,13.779583333333333,12.775625,10.603125,23.301724137931036,16.42956896551724,22.806896551724137,15.701882183908046,5.283103448275863,7.676867816091955,0.8099999999999987,1.625,4.208333333333332,3.4883333333333333,2010-02-03,17,"10, 250, 500","133, 3, 0","42.759, -91.83; 40.852, -93.327; 40.203, -93.86",0,80.9,547,26.9,31,24.733333333333334,31.566666666666666,84,30
Anoka Airport,27-003-1002,27-003-1002,2010-02-05,24,26,OZONE,45.13768,-93.207615,32.38,"26, 26",2010,2,5,30.41,33.49,28.7775,29.439583333333335,28.16,28.81,28.1,28.05,2.3099999999999987,5.440000000000001,NE,NE,0.3333333333333333,0,0.5833333333333334,0.08333333333333333,0,0,0,0,0,6.77875,6.1899999999999995,6.453333333333333,5.52,0.0683,0.0473,0.021,6,5,91.54166666666667,93.58333333333333,27.239583333333332,27.168333333333333,2.1,1.14,1.5758333333333334,1.14,0.99,0.99,Foggy,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0.0066,0.0045,28.09,23.37875,5.400000000000002,6.060833333333335,16.488958333333333,12.950625000000002,23.915172413793105,17.095646551724137,23.301724137931036,16.42956896551724,10.188275862068966,13.010014367816094,6.210000000000001,5.215,10.269166666666667,9.519166666666667,2010-02-04,17,"10, 250, 500","212.3, 504.8, 692.1","43.505, -90.578; 42.218, -89.325; 41.779, -87.743",0,63.3,273.3,12.7,40.1,16.466666666666665,39.6,2,2
Anoka Airport,27-003-1002,27-003-1002,2010-02-06,24,38.375,OZONE,45.13768,-93.207615,40.38,"38.4, 38.4",2010,2,6,27.7,30.16,24.595,25.726666666666667,25.915,23.254,22.52,21.73,5.18,8.43,NE,NE,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,7.652083333333334,8.129999999999999,8.520833333333334,8.43,0,0,0,0,0,75.875,77.58333333333333,19.032083333333333,18.575,9.832916666666666,7.3,9.995833333333334,9.95,0.95,0.88,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,NE,Calm,FALSE,0.0683,0.021,33.49,29.439583333333335,-3.330000000000002,-3.7129166666666684,26.409166666666668,-0.682500000000001,24.66,17.840459770114943,23.915172413793105,17.095646551724137,6.244827586206895,8.63102011494253,2.879999999999999,2.504999999999999,6.556249999999999,5.336666666666666,2010-02-05,17,"10, 250, 500","0, 540.4, 752.2","47.367, -87.156; 47.311, -85.448; 47.701, -86.344",0,82.1,290.2,37,8,37.5,7.933333333333333,148,125
Anoka Airport,27-003-1002,27-003-1002,2010-02-07,24,21.042,OZONE,45.13768,-93.207615,40,"21, 21",2010,2,7,24.51,24.55,17.711666666666666,19.49625,16.556666666666665,15.722,11.32,11.32,13.190000000000001,13.23,SE,SE,0.4166666666666667,0,0,0,0.5833333333333334,0,0,0,0,5.76125,5.595000000000001,5.368333333333333,5.34,0.0021,0,0.0021,0,0,75.20833333333333,74.91666666666667,12.7975,10.983333333333333,8.498333333333333,2.4,9.5975,9.31,0.9,0.9,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,NE,NE,FALSE,0,0,30.16,25.726666666666667,-5.609999999999999,-6.230416666666667,27.583125000000003,-8.086875000000003,25.212413793103448,18.637169540229884,24.66,17.840459770114943,-0.10999999999999943,1.6557902298850564,-2.7300000000000004,-0.6849999999999987,0.32583333333333186,-1.5466666666666669,2010-02-06,17,"10, 250, 500","3.3, 1.4, 11.5","44.944, -91.659; 44.038, -91.549; 43.843, -91.951",0,84.4,483.8,37.2,6,37.800000000000004,5.866666666666666,77,27
Anoka Airport,27-003-1002,27-003-1002,2010-02-08,24,36.542,OZONE,45.13768,-93.207615,39.38,"36.5, 36.5",2010,2,8,24.99,26.36,23.214166666666667,23.555416666666666,22.628333333333334,23.128,22.58,22.47,2.41,3.8900000000000006,E,E,0,0,0,1,0,0,0,0,0,10.447916666666666,9.620000000000001,11.175833333333333,10.370000000000001,0.0213,0.0057,0.0156,1,0,83.45833333333333,83.41666666666667,19.280833333333334,18.993333333333332,2.48,0.62,2.3183333333333334,0.62,1,1,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,SE,NE,FALSE,0.0021,0.0021,24.55,19.49625,1.8099999999999987,4.059166666666666,22.61145833333333,0.9439583333333346,25.580344827586206,19.23390804597701,25.212413793103448,18.637169540229884,1.1475862068965519,4.918247126436782,-0.9200000000000017,-0.20500000000000185,4.384999999999998,3.9558333333333344,2010-02-07,17,"10, 250, 500","0, 229.9, 361.9","43.83, -88.433; 41.326, -88.853; 40.409, -90.2",0,83.1,351.5,33.7,7.1,35.13333333333333,7.433333333333333,27,10
Anoka Airport,27-003-1002,27-003-1002,2010-02-09,24,36.625,OZONE,45.13768,-93.207615,38.5,"36.6, 36.6",2010,2,9,24.59,26.47,21.740000000000002,23.285,22.468333333333334,20.234,19.32,19.32,5.27,7.149999999999999,N,N,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,10.990833333333333,10.575,10.6525,10.575,0.0036,0.0021,0.0015,0,0,82.54166666666667,85.08333333333333,18.716666666666665,17.930833333333332,5.8825,2.67,5.113333333333333,2.82,0.99,0.98,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,E,SE,FALSE,0.0213,0.0156,26.36,23.555416666666666,0.10999999999999943,-0.27041666666666586,21.52583333333333,1.759166666666669,25.76551724137931,19.507183908045977,25.580344827586206,19.23390804597701,0.8896551724137929,4.05109195402299,-0.8100000000000023,-0.6050000000000004,4.114583333333332,2.481666666666669,2010-02-08,17,"10, 250, 500","70.8, 191.8, 173.3","48.569, -88.099; 49.122, -87.555; 48.545, -86.041",0,79.7,364.3,40.3,2.8,40.199999999999996,2.0666666666666664,181,84
Anoka Airport,27-003-1002,27-003-1002,2010-02-10,24,28.667,OZONE,45.13768,-93.207615,34.75,"28.7, 28.7",2010,2,10,14.62,22.57,6.7075,12.989583333333334,6.661666666666667,3.606,1.43,1.43,13.19,21.14,Calm,Calm,0.6666666666666666,0,0,0,0,0,0,0,0.3333333333333333,5.464583333333334,4.9350000000000005,4.720833333333333,4.9350000000000005,0,0,0,0,0,72.66666666666667,76.66666666666667,5.595,0.8475,9.990833333333333,9.91,9.985833333333334,9.91,0.01,0.12,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,N,E,FALSE,0.0036,0.0015,26.47,23.285,-3.8999999999999986,-10.295416666666666,23.420208333333335,-10.430625000000001,25.72896551724138,19.60420977011494,25.76551724137931,19.507183908045977,-3.19551724137931,-6.5176005747126435,-4.710000000000001,-10.575000000000001,-6.180833333333334,-12.550833333333333,2010-02-09,17,"10, 250, 500","0, 0.1, 825.9","48.483, -94.492; 49.121, -94.254; 50.353, -89.611",0,63,439.5,39,3.5,39.166666666666664,3.4,77,129
Anoka Airport,27-003-1002,27-003-1002,2010-02-11,24,6.375,OZONE,45.13768,-93.207615,27.88,"6.4, 6.4",2010,2,11,18.45,25.83,2.835833333333333,9.477083333333333,-0.26000000000000006,0.42999999999999994,-3.07,-3.07,21.52,28.9,Calm,Calm,1,0,0,0,0,0,0,0,0,3.28625,3.005,3.0433333333333334,3,0,0,0,0,0,73.70833333333333,80.41666666666667,2.36125,-1.8591666666666666,9.713333333333333,8.52,9.443333333333333,8.52,0.08,0.04,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,Calm,N,FALSE,0,0,22.57,12.989583333333334,3.259999999999998,-3.512500000000001,18.137291666666666,-8.660208333333333,25.65896551724138,19.167830459770116,25.72896551724138,19.60420977011494,0.10103448275861737,-10.127126436781609,-1.4500000000000028,-6.745000000000001,-9.693333333333335,-16.4225,2010-02-10,17,"10, 250, 500","0, 0.3, 4.6","44.781, -94.545; 44.488, -94.69; 44.625, -94.565",0,68.8,547,34,5.2,34,5.166666666666667,70,52
Anoka Airport,27-003-1002,27-003-1002,2010-02-12,24,4.458,OZONE,45.13768,-93.207615,18,"4.5, 4.5",2010,2,12,18.92,25.95,4.503333333333334,10.438333333333333,1.345,2.206,-0.59,-0.59,19.51,26.54,Calm,Calm,0.5833333333333334,0,0,0,0,0,0,0,0,2.2022222222222223,2.49,1.8271428571428572,2.42,0,0,0,0,0,75.79166666666667,81,4.05625,-0.06499999999999995,8.098333333333333,3.95,6.950833333333334,3.95,0.12,0.11,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0,0,25.83,9.477083333333333,0.120000000000001,0.9612499999999997,11.233333333333334,-0.7950000000000017,25.47,18.76198275862069,25.65896551724138,19.167830459770116,0.29103448275861865,-8.729497126436783,-1.3300000000000018,-6.274999999999999,-8.732083333333335,-14.754999999999999,2010-02-11,17,"10, 250, 500","0.8, 77.1, 251.9","45.007, -92.395; 44.971, -92.599; 44.04, -93.133",0,72.2,541.2,9,42.6,9,42.53333333333333,32,21
Anoka Airport,27-003-1002,27-003-1002,2010-02-13,24,23.729,OZONE,45.13768,-93.207615,32.31,"23.7, 23.7",2010,2,13,15.92,20.79,10.675833333333333,12.781666666666666,10.016666666666666,9.902000000000001,9.14,9.14,6.779999999999999,11.649999999999999,Calm,Calm,0.6666666666666666,0,0,0,0,0,0,0,0.08333333333333333,2.0423809523809524,1.8,1.981111111111111,1.57,0,0,0,0,0,86.75,87.66666666666667,9.550833333333333,7.766666666666667,3.2591666666666668,0.63,1.7633333333333334,0.63,0.96,0.69,Foggy,Foggy,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0,0,25.95,10.438333333333333,-5.16,2.3433333333333337,9.957708333333333,2.8239583333333336,25.099310344827586,18.4241091954023,25.47,18.76198275862069,-4.68,-5.980316091954023,-6.490000000000002,-9.275,-6.388750000000002,-8.5825,2010-02-12,17,"10, 250, 500","22.4, 459.1, 785.8","44.706, -93.814; 44.622, -94.516; 45.255, -94.859",0,84.3,414.8,12,42.6,12,41.833333333333336,42,28
Anoka Airport,27-003-1002,27-003-1002,2010-02-14,24,22.375,OZONE,45.13768,-93.207615,42.25,"22.4, 22.4",2010,2,14,20.91,24.25,11.034166666666668,13.4125,7.8933333333333335,10.918,6.96,5.91,13.95,18.34,NW,NW,0.3333333333333333,0.08333333333333333,0,0,0,0,0,0,0.5833333333333334,6.901666666666666,6.665,6.3725,6.665,0.0042,0,0.0042,0,0,77,75.5,7.3341666666666665,4.68,6.644583333333333,2.01,8.338333333333333,4.43,0.32,0.35,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0,0,20.79,12.781666666666666,3.460000000000001,0.6308333333333334,11.61,1.8025000000000002,24.733103448275862,18.02278735632184,25.099310344827586,18.4241091954023,-0.849310344827586,-5.011609195402299,-3.030000000000001,-4.285,-5.757916666666668,-8.224166666666665,2010-02-13,17,"10, 250, 500","104.3, 13, 46","50.211, -92.504; 53.247, -88.014; 54.032, -85.548",0,78.1,390.7,41,0,40.86666666666667,3.1333333333333333,125,163
Anoka Airport,27-003-1002,27-003-1002,2010-02-15,24,42.458,OZONE,45.13768,-93.207615,45.12,"42.5, 42.5",2010,2,15,27.2,28.1,24.7475,24.83625,24.128333333333334,24.246,23.04,21.03,4.16,7.07,N,N,0,0.5,0,0,0,0,0,0,0.5,11.247083333333334,10.93,11.279166666666667,10.93,0.0197,0.009899999999999999,0.0098,1,1,67.875,64.66666666666667,15.329166666666667,14.31,7.863333333333333,2.8,8.744166666666667,4.4,0.9,0.87,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,NW,Calm,FALSE,0.0042,0.0042,24.25,13.4125,3.8500000000000014,11.42375,13.097083333333334,11.739166666666666,24.49310344827586,17.967830459770116,24.733103448275862,18.02278735632184,3.366896551724139,6.813462643678161,0.8200000000000003,2.004999999999999,5.665833333333332,5.489166666666666,2010-02-14,17,"10, 250, 500","0.8, 33.2, 143.8","51.861, -94.189; 52.886, -93.676; 54.762, -91.616",0,59.3,384.4,46,1,46,1,246,296
Anoka Airport,27-003-1002,27-003-1002,2010-02-16,24,41.583,OZONE,45.13768,-93.207615,45,"41.6, 41.6",2010,2,16,28.72,35.3,21.885833333333334,26.323333333333334,21.415,19.256,16.54,16.54,12.18,18.759999999999998,NW,NW,0,0.25,0,0,0,0,0,0,0.75,11.820416666666667,12.23,10.7,10.485,0,0,0,0,0,52.375,55.5,10.095,8.239166666666666,10,10,10,10,0.02,0.24,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,N,NW,FALSE,0.0197,0.0098,28.1,24.83625,7.199999999999996,1.4870833333333344,19.124375,7.198958333333334,24.550689655172413,17.924382183908047,24.49310344827586,17.967830459770116,10.806896551724137,8.355502873563218,8.019999999999996,3.5249999999999986,7.152916666666666,2.6275000000000013,2010-02-15,17,"10, 250, 500","295.2, 661.4, 920.4","52.995, -92.455; 55.537, -90.714; 55.814, -90.548",0,21.8,340.7,47,0,47,1,317,351
Anoka Airport,27-003-1002,27-003-1002,2010-02-17,24,40.708,OZONE,45.13768,-93.207615,45,"40.7, 40.7",2010,2,17,29.72,36.38,21.395,26.422083333333333,20.801666666666666,18.928,16.74,16.74,12.98,19.640000000000004,NW,NW,0,0,0,0,0,0,0,0.16666666666666666,0.8333333333333334,8.477916666666667,8.515,7.549166666666666,7.4399999999999995,0,0,0,0,0,48.541666666666664,56.416666666666664,9.269583333333333,8.2091666666666665,10,10,10,10,0.47,0.43,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,NW,N,FALSE,0,0,35.3,26.323333333333334,1.0800000000000054,0.098749999999999,25.579791666666665,0.842291666666668,24.942413793103448,18.228577586206896,24.550689655172413,17.924382183908047,11.82931034482759,8.497701149425286,9.100000000000001,4.524999999999999,7.251666666666665,2.1366666666666667,2010-02-16,17,"10, 250, 500","0, 58.2, 95.7","47.34, -96.501; 48.649, -96.282; 50.991, -93.911",0,44.9,485.2,42,9,42,9.1,33,46
Anoka Airport,27-003-1002,27-003-1002,2010-02-18,24,26.542,OZONE,45.13768,-93.207615,44.5,"26.5, 26.5",2010,2,18,27.77,35.64,15.7725,22.155833333333334,13.733333333333333,12.742,9.57,9.57,18.2,26.07,Calm,Calm,0.9166666666666666,0,0,0,0,0,0,0.08333333333333333,0,4.72375,4.555,3.3125,3.0949999999999998,0,0,0,0,0,53.833333333333336,62.333333333333336,7.164583333333333,4.8575,9.985416666666667,9.82,9.970833333333333,9.82,0,0,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,NW,NW,FALSE,0,0,36.38,26.422083333333333,-0.740000000000002,-4.266249999999999,26.372708333333335,-4.216875000000002,25.238275862068967,18.199540229885056,24.942413793103448,18.228577586206896,10.697586206896553,3.9272557471264378,8.36,2.5749999999999993,2.9854166666666657,-3.485833333333332,2010-02-17,17,"10, 250, 500","5.4, 1.3, 0","46.96, -95.939; 48.55, -95.536; 49.163, -94.789",0,46,504.8,40.4,6.1,38.13333333333333,9.6,43,9
Anoka Airport,27-003-1002,27-003-1002,2010-02-19,24,13.542,OZONE,45.13768,-93.207615,35.38,"13.5, 13.5",2010,2,19,26.2,32.85,12.490833333333333,19.174583333333334,9.946666666666667,10.016,6.74,6.74,19.46,26.11,Calm,Calm,1,0,0,0,0,0,0,0,0,2.91375,2.88,2.645,2.735,0,0,0,0,0,59.625,70.83333333333333,6.4245833333333335,4.379166666666666,9.79,9.5,9.6658333333333335,9.5,0.01,0.1,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,Calm,NW,FALSE,0,0,35.64,22.155833333333334,-2.789999999999999,-2.9812499999999993,24.288958333333333,-5.114374999999999,25.403793103448276,17.948994252873565,25.238275862068967,18.199540229885056,7.611724137931034,0.9750431034482787,5.57,1.004999999999999,0.00416666666666643,-6.7675,2010-02-18,17,"10, 250, 500","22, 155.1, 362.2","46.701, -95.772; 47.941, -94.895; 47.726, -95.372",0,49.7,521.3,30,39,32.3,35.93333333333334,54,11
Anoka Airport,27-003-1002,27-003-1002,2010-02-20,24,19.333,OZONE,45.13768,-93.207615,39.88,"19.3, 19.3",2010,2,20,28.45,31.96,22.1975,24.767500000000002,21.133333333333333,21.096,19.84,19.84,8.61,12.120000000000001,Calm,Calm,0.9166666666666666,0,0,0,0,0,0,0.08333333333333333,0,3.5766666666666667,3.09,2.8325,2.585,0,0,0,0,0,57.458333333333336,62.75,11.624583333333334,11.34,9.754999999999999,8.98,9.5408333333333335,8.98,0.95,0.81,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0,0,32.85,19.174583333333334,-0.8900000000000006,5.592916666666667,20.665208333333332,4.1022916666666696,25.356896551724137,17.759755747126437,25.403793103448276,17.948994252873565,6.556206896551725,6.818505747126437,4.68,3.254999999999999,5.597083333333334,2.9391666666666687,2010-02-19,17,"10, 250, 500","69, 295.9, 622","45.954, -93.804; 46.248, -94.168; 45.983, -94.689",0,53.3,561.2,33,15.9,33,17.666666666666664,63,10
